Zip_Code,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
38569,TN,80849,81827,89420,96693,102985,112906,119700,126366,130943,124425,126006,125702,131113,141844,148178,155334,168074,194406,209041,221564,249015,314120,336732,340486,352265,346641
38570,TN,65920,72548,73841,77462,81314,89383,94467,96565,97078,94421,93009,91413,93068,99183,101227,103311,111994,119832,128262,143125,157200,189303,204104,213635,224482,232535
38571,TN,78731,84615,86922,93862,96123,110218,123788,136705,129471,128520,127716,120237,114645,114093,118574,129857,139544,143583,155832,172426,193709,234630,258447,283627,294345,295001
38572,TN,75556,76414,76413,82693,86831,99264,113324,116735,115488,114871,113468,107052,102200,101199,106654,115139,124053,130549,142402,154850,172949,217650,243428,264809,275306,277374
38573,TN,89132,90811,89907,89383,94604,105579,116282,122992,118873,116211,114059,112985,114107,116606,116655,124468,135387,146289,151174,174182,187413,211231,221896,233840,251525,264002
38574,TN,84355,83419,80854,95312,95083,106406,113290,119648,116730,114498,112333,108547,111271,114104,118200,123747,134618,140256,148949,166929,184204,221200,236662,250497,260671,270833
38575,TN,,,,,,,,,,,,,,,,,,,,,,,171364,183570,194741,209735
38577,TN,,,,,,,,,,,,,,,,,,,,,,,186160,183624,208100,212394
38579,TN,,,,,,,,,,,,,,,,,,,,,,,259306,262399,271809,281256
38580,TN,83289,90908,91056,93934,99526,110386,118837,123022,126844,123408,122599,121084,120865,128599,133834,135673,142582,152294,164700,182096,196978,244877,269785,277183,288717,292679
38581,TN,78362,84495,87061,87322,90615,95361,101839,106442,106115,101084,101563,100437,102966,103365,107073,111852,120951,130137,137609,158451,175972,211070,227869,243049,241270,236227
38582,TN,111873,124124,116941,134253,139275,137702,160884,160294,151599,147445,146926,140035,145021,148048,156882,170529,171855,191206,204963,230021,244173,292693,324833,331036,340426,338130
38583,TN,78176,81229,82432,84833,88514,95339,99686,106652,107786,103604,102608,101302,105110,108823,116975,124011,133858,140146,149482,168718,185901,227551,240596,249088,262273,268416
38585,TN,52399,57421,62374,66874,71148,80545,88163,92358,92824,90011,88542,88734,89292,96081,102555,107288,109541,110599,116096,128711,144627,166920,183613,192241,204474,198364
38587,TN,,,59343,63706,70893,75598,77632,90860,95888,91810,92904,91827,98721,103628,115191,121143,134601,137319,145082,168555,192313,228031,245516,253865,265126,273371
38588,TN,50052,51075,49527,53249,56440,62744,67899,68633,68887,66787,67641,68386,72110,80518,84895,87063,96167,106627,114309,132242,151573,180086,182733,197784,209419,210895
38589,TN,,,,,,,,,,,,,,,,,,,,,,,206638,224749,238834,226036
38601,MS,,,,,,,,,,,,,,,,,,202777,208570,205052,219030,238572,221060,225717,237608,237397
38603,MS,,,,,,,,,,,,,,,,,126861,126863,121367,127151,147643,159182,144502,129847,138288,147968
38606,MS,,,,,,,,,,,,,,,,118902,119569,121453,122182,132487,145495,169602,189502,189470,199268,192585
38610,MS,,,,,,,,,,,,,,,,,121701,119470,122467,128042,139248,151632,151303,140519,147821,144249
38611,MS,,,,,,,,,,,128429,119246,119099,109921,128972,152922,148732,160220,167523,184502,208339,232953,245792,249477,259809,265797
38614,MS,,,,,,,,,,,,,32385,38471,41633,41444,38745,39544,40343,42621,54464,67836,58282,44111,40946,39360
38618,MS,,,,,,,,,,,,,99596,98651,118639,128089,134410,138802,148081,158732,176477,197394,211313,217765,225718,232300
38619,MS,,,,,,,,,,108021,107207,104179,103993,105884,114207,122924,132785,127187,124781,128699,147264,171937,173662,175084,182449,171100
38620,MS,,,,,,,,,,,,,105375,109977,121238,132327,134174,134254,136301,145505,162255,190859,204883,197200,202625,185306
38621,MS,,,,,,,,,,,,,,,,,,,,,,,143962,121402,128753,108518
38625,MS,,,,,,,,,,,,,,,,,,,,,,163440,167531,154542,162327,161828
38626,MS,,,,,,,,,,,,,,,,,,,,141426,149548,173000,160880,160559,158865,154177
38627,MS,,,,,,,,,,,111527,112214,111576,110099,131982,141688,147440,152653,147495,153563,169331,187416,187671,181001,194611,194667
38629,MS,,,,,,,,,,,,,,,,,,,,,,153804,155380,146273,154474,152809
38632,MS,,,,,,,,,,,195766,192533,193246,197981,204979,211461,217810,224517,238097,249538,272070,309784,332715,336844,337022,340950
38633,MS,,,,,,,,,,,,,,,,,127189,130849,131596,138650,151744,164068,142671,132201,145151,153573
38635,MS,,,,,,,,,,,,,79096,73914,85629,105930,103102,112621,119756,131720,152381,168351,164565,159112,166877,168197
38637,MS,,,,,,,,,,,97835,100828,100871,96311,100888,104592,107349,115729,125535,133549,149065,173000,197658,200688,201858,199753
38641,MS,,,,,,,,,,,176477,163904,165339,167138,173601,181533,188596,197235,209095,223152,248874,283148,305784,309942,311521,318225
38642,MS,,,,,,,,,,,,,,,,,,,,,,181406,170493,163505,169171,174766
38645,MS,,,,,,,,,,,,,,,,,,,,,,,126108,102373,88379,62262
38647,MS,,,,,,,,,,,,,,,,,,,,,,170318,145959,130413,137536,151105
38650,MS,,,,,,,,,,,,,,,,,136069,144824,143008,149256,166957,183452,184757,176435,189898,186224
38651,MS,,,,,,,,,,,206389,204879,204205,206697,211950,221069,227756,239321,250901,263495,284918,323137,344479,348824,351122,356545
38652,MS,,,,,,,,,,,,,,,,,132298,139287,139800,146730,161799,184055,187772,176233,187272,190068
38654,MS,,,,,,,,,,,178734,182230,182727,187234,191461,198566,203092,213314,227623,241794,263538,306053,330659,332468,331764,330920
38655,MS,,,,,,,,,,203993,199375,197537,197693,205164,213884,230824,246858,251236,259196,257794,266763,299253,317065,357747,396822,411648
38658,MS,,,,,,,,,,,,,95157,97933,108283,117375,120515,119354,123147,129870,146444,174718,190470,184278,191826,183234
38659,MS,,,,,,,,,,,,,74451,64783,79851,104475,98808,113656,114752,122203,143754,156908,153658,142840,150274,154141
38661,MS,,,,,,,,,,,,,100631,99496,109673,131698,125539,133293,140922,155615,176852,193792,203805,206739,221267,226018
38663,MS,,,,,,,,,,,,,,,,,111388,111483,114239,121976,132240,144016,147405,137636,145830,138561
38664,MS,,,,,,,,,,,,,,,,,,,,139421,147231,173427,172040,175487,185347,193781
38665,MS,,,,,,,,,,,,,96284,102294,118713,132951,137534,141516,149053,158361,175423,198379,213136,219001,226651,227579
38666,MS,,,,,,,,,,,,,87139,89921,97816,104175,106841,106809,107189,115499,129984,158358,172176,165235,172423,156124
38668,MS,,,,,,,,,,,,,106562,108742,128143,134928,138731,146728,154428,165707,178775,202200,220589,226790,229110,236023
38671,MS,,,,,,,,,,,106986,108476,109328,108924,113391,119383,123022,131318,140734,153379,170021,200219,224619,228674,231021,232638
38672,MS,,,,,,,,,,,192661,194012,195128,199345,200580,207562,212608,221240,234244,250089,269700,312972,335537,335351,331640,330395
38673,MS,,,,,,,,,,,,,,,,,,224257,229422,235409,257882,292065,308830,342680,375789,378592
38674,MS,,,,,,,,,,,,,,,,,,,,,,150181,152530,141168,151866,156229
38676,MS,,,,,,,,,,,,,,,,,126178,115609,118716,127721,133571,164460,156641,140769,147849,140502
38680,MS,,,,,,,,,,,130614,129710,134320,134327,137207,143624,147556,154731,166013,175400,191814,224442,245777,251371,255608,256662
38683,MS,,,,,,,,,,,,,88231,87600,97776,104531,108699,107718,107732,113259,121340,138621,138069,130986,141847,144163
38685,MS,,,,,,,,,,,,,,,,,,,,,,177933,171364,170557,184357,183730
38701,MS,,,,,,,,,,,,,,,,,,,,95598,100996,103004,82075,76128,70115,51220
38703,MS,,,,,,,,,,,,,,,,,,,,63520,67077,74557,58368,55527,50915,40977
38720,MS,,,,,,,,,,,,,86730,99200,95992,100409,92975,99163,103381,109418,116918,130651,96963,88393,96206,80166
38721,MS,,,,,,,,,,,,,,,,,,,,,,,143230,126575,136867,127387
38722,MS,,,,,,,,,,,,,,,,,,,,,,,,71932,65640,42827
38725,MS,,,,,,,,,,,,,,,,,,,195876,200059,186503,206059,175016,165071,166768,158574
38732,MS,,,,,,,,,,,,,,,,,140864,139237,142748,151681,159274,171437,159317,149417,146656,140288
38736,MS,,,,,,,,,,,,,,,,,,,,,,,,,143751,128529
38737,MS,,,,,,,,,,,,,,,,,,,,,,,,,76997,72368
38744,MS,,,,,,,,,,,,,,,,,,,,,,,205294,189415,176994,162816
38748,MS,,,,,,,,,,,,,,,,,,,,,,,94958,75281,69461,53509
38751,MS,,,,,,,,,,,,,,,,,76779,78856,81824,86040,97368,113621,106317,98210,102994,97268
38753,MS,,,,,,,,,,,,,,,,,,,,,,,,,125253,117692
38754,MS,,,,,,,,,,,,,,,,,75566,73727,77410,74602,82001,91196,96768,79673,84773,87497
38756,MS,,,,,,,,,,,,,,,,,,,,115721,128711,130064,103082,93688,84343,58725
38759,MS,,,,,,,,,,,,,,,,,149120,153481,162751,170702,179804,181533,163798,154998,154760,146325
38761,MS,,,,,,,,,,,,,,,,,,,,,,,,,100451,85214
38769,MS,,,,,,,,,,,,,,,,,,,109130,114966,119127,128497,101147,92135,99029,83644
38771,MS,,,,,,,,,,,,,,,,,,,,,,,,,104111,96188
38773,MS,,,,,,,,,,,,,,,,,86584,105880,124857,128591,132218,137581,112008,105539,114468,93087
38778,MS,,,,,,,,,,,,,,,,,,,,,,,,,78618,76894
38801,MS,,,,,,,,,,,,,114334,114045,115278,115635,122780,124805,127901,131935,141364,165625,170373,177485,182690,192693
38804,MS,,,,,,,,,,,,,112889,114463,116541,119447,126971,125670,129625,133793,143184,167123,168632,173019,176874,188160
38821,MS,,,,,,,,,,,,,,,,,115307,112776,107855,108380,118918,147546,150730,150571,152149,156426
38824,MS,,,,,,,,,,,,,95489,97341,107365,111757,120969,117883,113682,117919,126532,148618,147059,141998,147385,147169
38826,MS,,,,,,,,,,,,,149636,152540,156202,161988,166931,165826,168891,174892,184359,214398,223355,226192,234962,246070
38827,MS,,,,,,,,,,,,,,110968,115946,116475,118456,124332,129256,134957,144240,171912,162375,163411,168194,166584
38828,MS,,,,,,,,,,,,,,,,,133756,141096,139458,143448,161298,184211,186246,177904,188631,185639
38829,MS,,,,,,,,,,,,,,,,126709,128075,123460,117380,117494,125388,146237,146321,138050,141444,134662
38833,MS,,,,,,,,,,,,,91427,92545,98652,102902,105210,107406,108069,113010,124575,147587,143328,145343,153469,159575
38834,MS,,,,,,,,,,,,,114394,107234,112472,115423,123224,122820,125081,131434,138345,165230,161077,157447,165294,169670
38839,MS,,,,,,,,,,,,,,,,,,,,,,77298,78213,76632,87345,82144
38841,MS,,,,,,,,,,,,,,,,,153635,145541,146444,149738,157618,184054,184147,177594,185836,191480
38843,MS,,,,,,,,,,,,,,,,,131186,125834,119752,126887,130731,157075,149605,135357,144726,148610
38847,MS,,,,,,,,,,,,,,102663,111282,115365,117136,114404,111952,120648,130133,155904,147567,140474,151164,152360
38849,MS,,,,,,,,,,,,,119314,121827,128241,130099,137483,134912,135955,139460,149069,171265,179056,182087,187957,196230
38850,MS,,,,,,,,,,,,,,,,,104986,106674,104799,109605,114884,134268,135355,126102,137631,144580
38851,MS,,,,,,,,,,,,,,,,,104672,105493,107239,113847,119369,139327,143294,133907,142538,146229
38852,MS,,,,,,,,,,,,,,104908,113927,117060,117788,122184,125850,130800,142049,174615,178421,183095,194484,196866
38855,MS,,,,,,,,,,,,,,,,,120722,114136,112058,119655,125228,147865,142616,134960,143634,150372
38856,MS,,,,,,,,,,,,,,,,,132372,127533,121937,125055,136485,154436,148223,142465,152175,150299
38857,MS,,,,,,,,,,,,,127123,128727,132224,134996,146770,144566,148321,150452,159962,182949,191894,197246,204622,214293
38858,MS,,,,,,,,,,,,,95919,99207,110671,116538,123862,119354,116186,119624,128114,156863,147688,139832,143873,147427
38859,MS,,,,,,,,,,,,,,,,,,,,,,141828,135955,131472,137417,134998
38860,MS,,,,,,,,,,,,,,,,,95101,93050,92434,95382,103018,119675,123883,117886,125010,123978
38862,MS,,,,,,,,,,,,,93401,94814,99275,98786,109256,106590,107802,110446,120383,140042,137545,138225,142718,154276
38863,MS,,,,,,,,,,,,,,,,,152199,144509,143356,149474,156996,184831,181371,176093,187802,190069
38864,MS,,,,,,,,,,,,,,,,,,,,,,188427,175341,157447,168350,173369
38865,MS,,,,,,,,,,,,,105602,97659,106645,116642,124571,127895,129611,131933,142038,168143,165626,160266,167425,173256
38866,MS,,,,,,,,,,,,,135742,138613,140291,141745,150907,151799,155977,161229,170378,196979,205713,213901,220341,230589
38868,MS,,,,,,,,,,,,,97233,97342,103356,108802,116962,113284,113540,118754,127124,148786,142285,140460,143751,150488
38870,MS,,,,,,,,,,,,,,,,,131211,130708,129062,127795,142656,177426,176501,170901,172653,178734
38871,MS,,,,,,,,,,,,,,,,,,,,,,188203,186252,185516,201733,215629
38873,MS,,,,,,,,,,,,,,,,,,,122013,121774,134939,161289,153853,155056,163210,164095
38876,MS,,,,,,,,,,,,,,,,,,,,,,,140750,124932,134597,134199
38878,MS,,,,,,,,,,,,,,,,,,,,,,134489,139455,135056,137639,117864
38901,MS,,,,,,,,,,,,,,,,,90447,89428,89145,101174,109162,128128,122948,120309,121684,129126
38913,MS,,,,,,,,,,,,,,,,,,,,,,161863,163858,165739,173810,162561
38914,MS,,,,,,,,,,,,,,,,,,,,,,147181,146455,143572,143500,134763
38915,MS,,,,,,,,,,,,,,,,,94708,91082,93789,100827,110022,129063,130887,132021,140493,132377
38916,MS,,,,,,,,,,,,,,,,,,,,,,119454,121735,119401,119339,113516
38917,MS,,,,,,,,,,,,,,,,,,,,,,,,201588,204855,182598
38920,MS,,,,,,,,,,,,,,,,,,,,,,212688,196001,168025,166483,128920
38921,MS,,,,,,,,,,,,,,,,,,,,,,146995,129676,105255,109307,101352
38922,MS,,,,,,,,,,,,,,,,,101854,101170,101722,111190,119733,144151,131340,112522,115589,112170
38923,MS,,,,,,,,,,,,,,,,,,,,,,,,199879,200929,161547
38925,MS,,,,,,,,,,,,,,,,,102536,104966,106267,111164,125466,144951,148357,137710,151940,144700
38927,MS,,,,,,,,,,,,,,,,,,,,,,201164,191906,172660,177930,156016
38929,MS,,,,,,,,,,,,,,,,,82572,83616,85085,97510,107660,125247,111200,107854,112549,109476
38930,MS,,,,,,,,,,,,,60863,51531,55586,60288,64453,65769,69256,80412,94482,107628,109640,95291,88056,89041
38940,MS,,,,,,,,,,,,,,,,,93818,98977,100827,110731,122293,140127,136723,140069,144494,145327
38941,MS,,,,,,,,,,,,,,,,,,,,,,,,65134,60042,52978
38943,MS,,,,,,,,,,,,,,,,,,,,,,,,214668,221733,200913
38944,MS,,,,,,,,,,,,,,,,,,,,,,,,181004,172276,142505
38948,MS,,,,,,,,,,,,,,,,,139469,137351,141235,147806,158473,186834,176518,154832,155445,136960
38951,MS,,,,,,,,,,,,,,,,,,,,,,141658,142908,138935,144345,135862
38952,MS,,,,,,,,,,,,,,,,,,,,,,,,152110,136217,130054
38953,MS,,,,,,,,,,,,,,,,,132943,133316,140080,148216,162259,188167,179334,169073,166755,148999
38954,MS,,,,,,,,,,,,,,,,,,,,,,,,108759,109490,88365
38957,MS,,,,,,,,,,,,,,,,,,,,,,195983,184827,141693,127980,118125
38961,MS,,,,,,,,,,,,,,,,,,,,,,,,146171,146237,141813
38963,MS,,,,,,,,,,,,,,,,,,,,,,160068,140801,103815,106842,99992
38965,MS,,,,,,,,,,109972,104982,105870,105106,105694,118962,132712,150938,149067,149250,155405,167779,195968,191118,185319,188804,176473
38967,MS,,,,,,,,,,,,,,,,,97665,96335,97749,100092,111621,138863,141086,111074,120279,120558
39038,MS,,,,,,,,,,,,,,,,,66437,66268,67924,63527,70330,78071,81899,65698,68163,80565
39039,MS,,,,105431,108259,117446,126120,128059,126059,118636,117635,100688,98584,111478,119052,139314,140954,135584,139019,145409,147254,168166,165652,161733,171378,174725
39040,MS,,,,,,,,,,,,,,,,,,,,,,159737,147822,138133,144941,150736
39041,MS,,,,,,,,,70244,84378,65964,78866,80462,77873,94335,112067,121798,121673,121786,124637,138353,153593,163124,138785,137006,132105
39042,MS,,,,,,,,,,,,,164632,166622,174312,183290,188840,193311,197504,204905,217826,244392,264446,275732,277062,280691
39044,MS,,,,,,,,,,,,,104156,100811,119701,129059,142648,140729,144674,153311,160836,177692,168206,160971,170767,173097
39046,MS,,,,,,,,,,145854,136836,131077,130537,124583,136922,150251,158424,161133,158737,170340,180710,198823,209633,212993,222474,222529
39047,MS,,,,,,,,,,,,,179505,181072,186842,193233,197007,201247,205520,211691,225494,256160,277659,287479,287391,289596
39051,MS,,,,,,,,,,,,,103084,105735,109823,116944,123237,120163,122841,122019,136048,154903,151169,151000,159118,153992
39054,MS,,,,,,,,,,,,,,,,,,,,,,,124471,117308,122773,116306
39056,MS,,,,,,,,,133616,145351,133930,133951,136534,133340,139257,144851,148971,152702,157118,170406,180278,200890,220840,227518,228111,232412
39057,MS,,,,,,,,,,,,,,,,,,,,,,186098,176224,171905,173556,166620
39059,MS,,,,,,,,,,80981,78828,73490,72976,75198,74411,81019,88009,95529,93192,96291,107814,123180,124780,121844,130570,127545
39063,MS,,,,,,,,,,,,,,,,,,,,,,95858,84941,56800,62144,63290
39066,MS,,,,,,,,,67068,79863,62031,63078,73249,71999,87196,96919,104915,104121,105523,111050,117080,134894,143122,122525,127593,123874
39067,MS,,,,,,,,,,,,,,,,,,,,,,112499,117086,108050,110386,99435
39069,MS,,,,,,,,,,,,,,,,,102506,96863,88922,94380,105330,135214,122284,96530,103686,79709
39071,MS,,,,,,,,,,171563,149777,146534,152311,151026,158496,174172,186373,192941,198457,207007,221094,247459,260782,272553,282511,290240
39073,MS,,,,,,,,,,,,,131234,133538,142278,152114,157041,159296,162117,166992,179657,197377,214398,227399,234845,241204
39074,MS,,,,,,,,,,,,73616,74127,72101,76408,86826,87880,94012,96208,94739,100135,123601,115491,110991,118224,117985
39079,MS,,,,,,,,,,,,,,,,,,,,,,103833,99518,70309,73417,79718
39082,MS,,,,,,,,,,,,,,,,,,,,,,159465,144328,128569,139108,135880
39083,MS,,,,,,,,,,,,,75205,74488,74872,76015,83259,88531,84772,91143,95058,110502,109914,106160,118299,113810
39086,MS,,,,,,,,,,,,,,,,,,,,151144,160191,185252,155525,134567,143329,122585
